#ID	chr	strand	C1Start	C1End	AStart	AEnd	C2Start	C2End	trans_ID:exon#:trans_length	genes
chr21:-:RSPH1:RefSeq_tri176003:v1	chr21	-	43916243	43916401	43913076	43913189	43912868	43912973	NM_080860:1-3:1366,	RSPH1,
chr21:-:RSPH1:RefSeq_tri176004:v1	chr21	-	43913076	43913189	43912868	43912973	43906481	43906571	NM_080860:2-4:1366,	RSPH1,
chr21:-:RSPH1:RefSeq_tri176005:v1	chr21	-	43912868	43912973	43906481	43906571	43905779	43905914	NM_080860:3-5:1366,	RSPH1,
chr21:-:RSPH1:RefSeq_tri176006:v1	chr21	-	43906481	43906571	43905779	43905914	43902747	43902818	NM_080860:4-6:1366,	RSPH1,
chr21:-:RSPH1:RefSeq_tri176007:v1	chr21	-	43905779	43905914	43902747	43902818	43897401	43897554	NM_080860:5-7:1366,	RSPH1,
chr21:-:RSPH1:RefSeq_tri176008:v1	chr21	-	43902747	43902818	43897401	43897554	43896008	43896157	NM_080860:6-8:1366,	RSPH1,
chr21:-:RSPH1:RefSeq_tri176009:v1	chr21	-	43897401	43897554	43896008	43896157	43892597	43892980	NM_080860:7-9:1366,	RSPH1,
chr21:-:TMPRSS3:RefSeq_tri176010:v1	chr21	-	43816051	43816200	43815433	43815577	43810036	43810146	NM_001256317:1-3:2438,NM_024022:1-3:2441,NM_032405:1-3:1342,	TMPRSS3,
chr21:-:TMPRSS3:RefSeq_tri176011:v1	chr21	-	43815433	43815577	43810036	43810146	43809038	43809154	NM_001256317:2-4:2438,NM_024022:2-4:2441,NM_032405:2-4:1342,	TMPRSS3,
chr21:-:TMPRSS3:RefSeq_tri176012:v1	chr21	-	43810036	43810146	43809038	43809154	43808512	43808635	NM_001256317:3-5:2438,NM_024022:3-5:2441,NM_032405:3-5:1342,	TMPRSS3,
chr21:-:TMPRSS3:RefSeq_tri176013:v1	chr21	-	43809038	43809258	43808512	43808635	43805518	43805643	NM_032404:1-3:2139,	TMPRSS3,
chr21:-:TMPRSS3:RefSeq_tri176014:v1	chr21	-	43809038	43809154	43808512	43808635	43805518	43805643	NM_001256317:4-6:2438,NM_024022:4-6:2441,NM_032405:4-6:1342,	TMPRSS3,
chr21:-:TMPRSS3:RefSeq_tri176015:v1	chr21	-	43808512	43808635	43805518	43805643	43804079	43804122	NM_001256317:5-7:2438,NM_024022:5-7:2441,NM_032404:2-4:2139,NM_032405:5-7:1342,	TMPRSS3,
chr21:-:TMPRSS3:RefSeq_tri176016:v1	chr21	-	43805518	43805643	43804079	43804122	43803142	43803307	NM_001256317:6-8:2438,NM_024022:6-8:2441,NM_032404:3-5:2139,NM_032405:6-8:1342,	TMPRSS3,
chr21:-:TMPRSS3:RefSeq_tri176017:v1	chr21	-	43804079	43804122	43803142	43803307	43802174	43802343	NM_001256317:7-9:2438,NM_024022:7-9:2441,NM_032404:4-6:2139,	TMPRSS3,
chr21:-:TMPRSS3:RefSeq_tri176018:v1	chr21	-	43804079	43804122	43803142	43803307	43801985	43802343	NM_032405:7-9:1342,	TMPRSS3,
chr21:-:TMPRSS3:RefSeq_tri176019:v1	chr21	-	43803142	43803307	43802174	43802343	43800226	43800321	NM_001256317:8-10:2438,NM_024022:8-10:2441,NM_032404:5-7:2139,	TMPRSS3,
chr21:-:TMPRSS3:RefSeq_tri176020:v1	chr21	-	43802174	43802343	43800226	43800321	43796650	43796795	NM_024022:9-11:2441,NM_032404:6-8:2139,	TMPRSS3,
chr21:-:TMPRSS3:RefSeq_tri176021:v1	chr21	-	43802174	43802343	43800226	43800321	43796650	43796792	NM_001256317:9-11:2438,	TMPRSS3,
chr21:-:TMPRSS3:RefSeq_tri176022:v1	chr21	-	43800226	43800321	43796650	43796795	43795825	43795977	NM_024022:10-12:2441,NM_032404:7-9:2139,	TMPRSS3,
chr21:-:TMPRSS3:RefSeq_tri176023:v1	chr21	-	43800226	43800321	43796650	43796792	43795825	43795977	NM_001256317:10-12:2438,	TMPRSS3,
chr21:-:TMPRSS3:RefSeq_tri176024:v1	chr21	-	43796650	43796795	43795825	43795977	43791996	43792888	NM_024022:11-13:2441,NM_032404:8-10:2139,	TMPRSS3,
chr21:-:TMPRSS3:RefSeq_tri176025:v1	chr21	-	43796650	43796792	43795825	43795977	43791996	43792888	NM_001256317:11-13:2438,	TMPRSS3,
chr21:-:TFF1:RefSeq_tri176026:v1	chr21	-	43786520	43786644	43783364	43783516	43782391	43782604	NM_003225:1-3:492,	TFF1,
chr21:-:TFF2:RefSeq_tri176027:v1	chr21	-	43770988	43771208	43769990	43770139	43767595	43767741	NM_005423:1-3:707,	TFF2,
chr21:-:TFF2:RefSeq_tri176028:v1	chr21	-	43769990	43770139	43767595	43767741	43766467	43766655	NM_005423:2-4:707,	TFF2,
chr21:-:TFF3:RefSeq_tri176029:v1	chr21	-	43735403	43735706	43733595	43733741	43731777	43732379	NM_003226:1-3:1054,	TFF3,
chr21:-:ZBTB21:RefSeq_tri176030:v1	chr21	-	43430361	43430496	43423006	43423070	43412602	43414217	NM_001098403:1-3:6876,	ZBTB21,
chr21:-:ZBTB21:RefSeq_tri176031:v1	chr21	-	43430361	43430496	43423006	43423070	43406940	43414217	NM_001098402:1-3:7479,	ZBTB21,
chr21:-:ZBTB21:RefSeq_tri176032:v1	chr21	-	43423006	43423070	43412602	43414217	43406940	43411998	NM_001098403:2-4:6876,	ZBTB21,
chr21:-:C2CD2:RefSeq_tri176033:v1	chr21	-	43373479	43373999	43362256	43362354	43342081	43342194	NM_015500:1-3:6347,	C2CD2,
chr21:-:C2CD2:RefSeq_tri176034:v1	chr21	-	43362256	43362354	43342081	43342194	43338965	43339069	NM_015500:2-4:6347,	C2CD2,
chr21:-:C2CD2:RefSeq_tri176035:v1	chr21	-	43346681	43346799	43342081	43342194	43338965	43339069	NM_199050:1-3:5846,	C2CD2,
chr21:-:C2CD2:RefSeq_tri176036:v1	chr21	-	43342081	43342194	43338965	43339069	43338214	43338336	NM_199050:2-4:5846,NM_015500:3-5:6347,	C2CD2,
chr21:-:C2CD2:RefSeq_tri176037:v1	chr21	-	43338965	43339069	43338214	43338336	43334707	43334830	NM_199050:3-5:5846,NM_015500:4-6:6347,	C2CD2,
chr21:-:C2CD2:RefSeq_tri176038:v1	chr21	-	43338214	43338336	43334707	43334830	43332441	43332549	NM_199050:4-6:5846,NM_015500:5-7:6347,	C2CD2,
chr21:-:C2CD2:RefSeq_tri176039:v1	chr21	-	43334707	43334830	43332441	43332549	43329568	43329632	NM_199050:5-7:5846,NM_015500:6-8:6347,	C2CD2,
chr21:-:C2CD2:RefSeq_tri176040:v1	chr21	-	43332441	43332549	43329568	43329632	43327769	43327893	NM_199050:6-8:5846,NM_015500:7-9:6347,	C2CD2,
chr21:-:C2CD2:RefSeq_tri176041:v1	chr21	-	43329568	43329632	43327769	43327893	43327101	43327275	NM_199050:7-9:5846,NM_015500:8-10:6347,	C2CD2,
chr21:-:C2CD2:RefSeq_tri176042:v1	chr21	-	43327769	43327893	43327101	43327275	43325833	43325946	NM_199050:8-10:5846,NM_015500:9-11:6347,	C2CD2,
chr21:-:C2CD2:RefSeq_tri176043:v1	chr21	-	43327101	43327275	43325833	43325946	43321731	43321858	NM_199050:9-11:5846,NM_015500:10-12:6347,	C2CD2,
chr21:-:C2CD2:RefSeq_tri176044:v1	chr21	-	43325833	43325946	43321731	43321858	43319162	43319471	NM_199050:10-12:5846,NM_015500:11-13:6347,	C2CD2,
chr21:-:C2CD2:RefSeq_tri176045:v1	chr21	-	43321731	43321858	43319162	43319471	43305219	43309453	NM_199050:11-13:5846,NM_015500:12-14:6347,	C2CD2,
chr21:-:PRDM15:RefSeq_tri176046:v1	chr21	-	43299379	43299591	43299105	43299249	43298804	43298969	NM_022115:1-3:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176047:v1	chr21	-	43299379	43299582	43280436	43280481	43279701	43279794	NM_001040424:1-3:6654,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176048:v1	chr21	-	43299105	43299249	43298804	43298969	43291603	43291730	NM_022115:2-4:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176049:v1	chr21	-	43298804	43298969	43291603	43291730	43287409	43287486	NM_022115:3-5:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176050:v1	chr21	-	43291603	43291730	43287409	43287486	43282034	43282116	NM_022115:4-6:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176051:v1	chr21	-	43287409	43287486	43282034	43282116	43281672	43281860	NM_022115:5-7:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176052:v1	chr21	-	43282034	43282116	43281672	43281860	43280436	43280481	NM_022115:6-8:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176053:v1	chr21	-	43281672	43281860	43280436	43280481	43279701	43279794	NM_022115:7-9:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176054:v1	chr21	-	43280436	43280481	43279701	43279794	43279140	43279337	NM_022115:8-10:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176055:v1	chr21	-	43280436	43280481	43279701	43279794	43277285	43277438	NM_001040424:2-4:6654,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176056:v1	chr21	-	43279701	43279794	43279140	43279337	43277285	43277438	NM_022115:9-11:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176057:v1	chr21	-	43279701	43279794	43277285	43277438	43274675	43274927	NM_001040424:3-5:6654,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176058:v1	chr21	-	43279140	43279337	43277285	43277438	43274675	43274927	NM_022115:10-12:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176059:v1	chr21	-	43277285	43277438	43274675	43274927	43267199	43267300	NM_001040424:4-6:6654,NM_022115:11-13:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176060:v1	chr21	-	43274675	43274927	43267199	43267300	43259732	43259962	NM_001040424:5-7:6654,NM_022115:12-14:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176061:v1	chr21	-	43267199	43267300	43259732	43259962	43258043	43258172	NM_001040424:6-8:6654,NM_022115:13-15:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176062:v1	chr21	-	43259732	43259962	43258043	43258172	43256577	43256758	NM_001040424:7-9:6654,NM_022115:14-16:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176063:v1	chr21	-	43258043	43258172	43256577	43256758	43256222	43256316	NM_001040424:8-10:6654,NM_022115:15-17:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176064:v1	chr21	-	43256577	43256758	43256222	43256316	43255546	43255633	NM_001040424:9-11:6654,NM_022115:16-18:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176065:v1	chr21	-	43256222	43256316	43255546	43255633	43248522	43248689	NM_001040424:10-12:6654,NM_022115:17-19:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176066:v1	chr21	-	43255546	43255633	43248522	43248689	43246316	43246410	NM_001040424:11-13:6654,NM_022115:18-20:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176067:v1	chr21	-	43248522	43248689	43246316	43246410	43243674	43243805	NM_001040424:12-14:6654,NM_022115:19-21:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176068:v1	chr21	-	43246316	43246410	43243674	43243805	43242259	43242393	NM_001040424:13-15:6654,NM_022115:20-22:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176069:v1	chr21	-	43243674	43243805	43242259	43242393	43241423	43241586	NM_001040424:14-16:6654,NM_022115:21-23:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176070:v1	chr21	-	43242259	43242393	43241423	43241586	43240451	43240530	NM_001040424:15-17:6654,NM_022115:22-24:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176071:v1	chr21	-	43241423	43241586	43240451	43240530	43239938	43240057	NM_001040424:16-18:6654,NM_022115:23-25:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176072:v1	chr21	-	43240451	43240530	43239938	43240057	43236061	43236192	NM_001040424:17-19:6654,NM_022115:24-26:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176073:v1	chr21	-	43239938	43240057	43236061	43236192	43231109	43231192	NM_001040424:18-20:6654,NM_022115:25-27:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176074:v1	chr21	-	43236061	43236192	43231109	43231192	43230510	43230685	NM_001040424:19-21:6654,NM_022115:26-28:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176075:v1	chr21	-	43231109	43231192	43230510	43230685	43224694	43224774	NM_001040424:20-22:6654,NM_022115:27-29:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176076:v1	chr21	-	43230510	43230685	43224694	43224774	43222872	43223081	NM_001040424:21-23:6654,NM_022115:28-30:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176077:v1	chr21	-	43224694	43224774	43222872	43223081	43221325	43221882	NM_022115:29-31:4710,	PRDM15,
chr21:-:PRDM15:RefSeq_tri176078:v1	chr21	-	43224694	43224774	43222872	43223081	43218385	43221882	NM_001040424:22-24:6654,	PRDM15,
chr21:-:RIPK4:RefSeq_tri176079:v1	chr21	-	43187020	43187249	43176685	43176976	43171257	43171405	NM_020639:1-3:3872,	RIPK4,
chr21:-:RIPK4:RefSeq_tri176080:v1	chr21	-	43176685	43176976	43171257	43171405	43169314	43169363	NM_020639:2-4:3872,	RIPK4,
chr21:-:RIPK4:RefSeq_tri176081:v1	chr21	-	43171257	43171405	43169314	43169363	43166773	43166931	NM_020639:3-5:3872,	RIPK4,
chr21:-:RIPK4:RefSeq_tri176082:v1	chr21	-	43169314	43169363	43166773	43166931	43165919	43166022	NM_020639:4-6:3872,	RIPK4,
chr21:-:RIPK4:RefSeq_tri176083:v1	chr21	-	43166773	43166931	43165919	43166022	43164042	43164300	NM_020639:5-7:3872,	RIPK4,
chr21:-:RIPK4:RefSeq_tri176084:v1	chr21	-	43165919	43166022	43164042	43164300	43159529	43162157	NM_020639:6-8:3872,	RIPK4,
chr21:-:TMPRSS2:RefSeq_tri176085:v1	chr21	-	42880008	42880085	42870046	42870116	42866283	42866505	NM_005656:1-3:3204,	TMPRSS2,
chr21:-:TMPRSS2:RefSeq_tri176086:v1	chr21	-	42879877	42879992	42870046	42870116	42866283	42866505	NM_001135099:1-3:3242,	TMPRSS2,
chr21:-:TMPRSS2:RefSeq_tri176087:v1	chr21	-	42870046	42870116	42866283	42866505	42861434	42861520	NM_005656:2-4:3204,NM_001135099:2-4:3242,	TMPRSS2,
chr21:-:TMPRSS2:RefSeq_tri176088:v1	chr21	-	42866283	42866505	42861434	42861520	42860321	42860440	NM_005656:3-5:3204,NM_001135099:3-5:3242,	TMPRSS2,
chr21:-:TMPRSS2:RefSeq_tri176089:v1	chr21	-	42861434	42861520	42860321	42860440	42852403	42852529	NM_005656:4-6:3204,NM_001135099:4-6:3242,	TMPRSS2,
chr21:-:TMPRSS2:RefSeq_tri176090:v1	chr21	-	42860321	42860440	42852403	42852529	42851099	42851209	NM_005656:5-7:3204,NM_001135099:5-7:3242,	TMPRSS2,
chr21:-:TMPRSS2:RefSeq_tri176091:v1	chr21	-	42852403	42852529	42851099	42851209	42848504	42848547	NM_005656:6-8:3204,NM_001135099:6-8:3242,	TMPRSS2,
chr21:-:TMPRSS2:RefSeq_tri176092:v1	chr21	-	42851099	42851209	42848504	42848547	42845252	42845423	NM_005656:7-9:3204,NM_001135099:7-9:3242,	TMPRSS2,
chr21:-:TMPRSS2:RefSeq_tri176093:v1	chr21	-	42848504	42848547	42845252	42845423	42843733	42843908	NM_005656:8-10:3204,NM_001135099:8-10:3242,	TMPRSS2,
chr21:-:TMPRSS2:RefSeq_tri176094:v1	chr21	-	42845252	42845423	42843733	42843908	42842575	42842670	NM_005656:9-11:3204,NM_001135099:9-11:3242,	TMPRSS2,
chr21:-:TMPRSS2:RefSeq_tri176095:v1	chr21	-	42843733	42843908	42842575	42842670	42840323	42840465	NM_005656:10-12:3204,NM_001135099:10-12:3242,	TMPRSS2,
chr21:-:TMPRSS2:RefSeq_tri176096:v1	chr21	-	42842575	42842670	42840323	42840465	42839661	42839813	NM_005656:11-13:3204,NM_001135099:11-13:3242,	TMPRSS2,
chr21:-:TMPRSS2:RefSeq_tri176097:v1	chr21	-	42840323	42840465	42839661	42839813	42836478	42838080	NM_005656:12-14:3204,NM_001135099:12-14:3242,	TMPRSS2,
chr21:-:DSCAM:RefSeq_tri176098:v1	chr21	-	42218545	42219039	42080380	42080697	42064736	42064882	NM_001271534:1-3:7055,NM_001389:1-3:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176099:v1	chr21	-	42080380	42080697	42064736	42064882	41741026	41741172	NM_001271534:2-4:7055,NM_001389:2-4:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176100:v1	chr21	-	42064736	42064882	41741026	41741172	41725392	41725670	NM_001271534:3-5:7055,NM_001389:3-5:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176101:v1	chr21	-	41741026	41741172	41725392	41725670	41719597	41719872	NM_001271534:4-6:7055,NM_001389:4-6:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176102:v1	chr21	-	41725392	41725670	41719597	41719872	41711046	41711342	NM_001271534:5-7:7055,NM_001389:5-7:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176103:v1	chr21	-	41719597	41719872	41711046	41711342	41710028	41710303	NM_001271534:6-8:7055,NM_001389:6-8:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176104:v1	chr21	-	41711046	41711342	41710028	41710303	41684008	41684286	NM_001271534:7-9:7055,NM_001389:7-9:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176105:v1	chr21	-	41710028	41710303	41684008	41684286	41667982	41668101	NM_001271534:8-10:7055,NM_001389:8-10:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176106:v1	chr21	-	41684008	41684286	41667982	41668101	41648024	41648197	NM_001271534:9-11:7055,NM_001389:9-11:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176107:v1	chr21	-	41667982	41668101	41648024	41648197	41560969	41561165	NM_001271534:10-12:7055,NM_001389:10-12:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176108:v1	chr21	-	41648024	41648197	41560969	41561165	41559818	41559914	NM_001271534:11-13:7055,NM_001389:11-13:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176109:v1	chr21	-	41560969	41561165	41559818	41559914	41559058	41559186	NM_001271534:12-14:7055,NM_001389:12-14:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176110:v1	chr21	-	41559818	41559914	41559058	41559186	41550854	41551021	NM_001271534:13-15:7055,NM_001389:13-15:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176111:v1	chr21	-	41559058	41559186	41550854	41551021	41539145	41539215	NM_001271534:14-16:7055,NM_001389:14-16:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176112:v1	chr21	-	41550854	41551021	41539145	41539215	41516418	41516658	NM_001271534:15-17:7055,NM_001389:15-17:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176113:v1	chr21	-	41539145	41539215	41516418	41516658	41514485	41514631	NM_001271534:16-18:7055,NM_001389:16-18:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176114:v1	chr21	-	41516418	41516658	41514485	41514631	41505781	41505936	NM_001271534:17-19:7055,NM_001389:17-19:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176115:v1	chr21	-	41514485	41514631	41505781	41505936	41496122	41496255	NM_001271534:18-20:7055,NM_001389:18-20:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176116:v1	chr21	-	41505781	41505936	41496122	41496255	41465648	41465801	NM_001271534:19-21:7055,NM_001389:19-21:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176117:v1	chr21	-	41496122	41496255	41465648	41465801	41459097	41459214	NM_001271534:20-22:7055,NM_001389:20-22:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176118:v1	chr21	-	41465648	41465801	41459097	41459214	41457529	41457692	NM_001271534:21-23:7055,NM_001389:21-23:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176119:v1	chr21	-	41459097	41459214	41457529	41457692	41455835	41455933	NM_001271534:22-24:7055,NM_001389:22-24:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176120:v1	chr21	-	41457529	41457692	41455835	41455933	41452079	41452267	NM_001271534:23-25:7055,NM_001389:23-25:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176121:v1	chr21	-	41455835	41455933	41452079	41452267	41450614	41450904	NM_001271534:24-26:7055,NM_001389:24-26:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176122:v1	chr21	-	41452079	41452267	41450614	41450904	41446964	41447140	NM_001271534:25-27:7055,NM_001389:25-27:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176123:v1	chr21	-	41450614	41450904	41446964	41447140	41434796	41434826	NM_001271534:26-28:7055,NM_001389:26-28:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176124:v1	chr21	-	41446964	41447140	41434796	41434826	41427652	41427767	NM_001271534:27-29:7055,NM_001389:27-29:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176125:v1	chr21	-	41434796	41434826	41427652	41427767	41423885	41424034	NM_001271534:28-30:7055,NM_001389:28-30:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176126:v1	chr21	-	41427652	41427767	41423885	41424034	41416005	41416202	NM_001271534:29-31:7055,NM_001389:29-31:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176127:v1	chr21	-	41423885	41424034	41416005	41416202	41414298	41414600	NM_001271534:30-32:7055,NM_001389:30-32:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176128:v1	chr21	-	41416005	41416202	41414298	41414600	41384343	41385313	NM_001389:31-33:7109,	DSCAM,
chr21:-:DSCAM:RefSeq_tri176129:v1	chr21	-	41416005	41416202	41414298	41414600	41384343	41385259	NM_001271534:31-33:7055,	DSCAM,
chr21:-:LCA5L:RefSeq_tri176130:v1	chr21	-	40816061	40816128	40807346	40807499	40801057	40801137	NM_152505:1-3:2364,	LCA5L,
chr21:-:LCA5L:RefSeq_tri176131:v1	chr21	-	40807346	40807499	40801057	40801137	40800098	40800429	NM_152505:2-4:2364,	LCA5L,
chr21:-:LCA5L:RefSeq_tri176132:v1	chr21	-	40801057	40801137	40800098	40800429	40794902	40795416	NM_152505:3-5:2364,	LCA5L,
chr21:-:LCA5L:RefSeq_tri176133:v1	chr21	-	40800098	40800429	40794902	40795416	40792632	40792769	NM_152505:4-6:2364,	LCA5L,
chr21:-:LCA5L:RefSeq_tri176134:v1	chr21	-	40794902	40795416	40792632	40792769	40783644	40783728	NM_152505:5-7:2364,	LCA5L,
chr21:-:LCA5L:RefSeq_tri176135:v1	chr21	-	40792632	40792769	40783644	40783728	40782190	40782293	NM_152505:6-8:2364,	LCA5L,
chr21:-:LCA5L:RefSeq_tri176136:v1	chr21	-	40783644	40783728	40782190	40782293	40781905	40782022	NM_152505:7-9:2364,	LCA5L,
chr21:-:LCA5L:RefSeq_tri176137:v1	chr21	-	40782190	40782293	40781905	40782022	40777770	40778538	NM_152505:8-10:2364,	LCA5L,
chr21:-:HMGN1:RefSeq_tri176138:v1	chr21	-	40720829	40721047	40720471	40720503	40720348	40720377	NM_004965:1-3:1304,	HMGN1,
chr21:-:HMGN1:RefSeq_tri176139:v1	chr21	-	40720471	40720503	40720348	40720377	40720218	40720265	NM_004965:2-4:1304,	HMGN1,
chr21:-:HMGN1:RefSeq_tri176140:v1	chr21	-	40720348	40720377	40720218	40720265	40717072	40717200	NM_004965:3-5:1304,	HMGN1,
chr21:-:HMGN1:RefSeq_tri176141:v1	chr21	-	40720218	40720265	40717072	40717200	40714241	40715085	NM_004965:4-6:1304,	HMGN1,
chr21:-:BRWD1:RefSeq_tri176142:v1	chr21	-	40685369	40685712	40685167	40685225	40684998	40685027	NM_033656:1-3:17886,NM_018963:1-3:8806,NM_001007246:1-3:2639,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176143:v1	chr21	-	40685167	40685225	40684998	40685027	40684767	40684826	NM_033656:2-4:17886,NM_018963:2-4:8806,NM_001007246:2-4:2639,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176144:v1	chr21	-	40684998	40685027	40684767	40684826	40670358	40670508	NM_033656:3-5:17886,NM_018963:3-5:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176145:v1	chr21	-	40684998	40685027	40684767	40684826	40668363	40670508	NM_001007246:3-5:2639,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176146:v1	chr21	-	40684767	40684826	40670358	40670508	40668191	40668289	NM_033656:4-6:17886,NM_018963:4-6:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176147:v1	chr21	-	40670358	40670508	40668191	40668289	40667669	40667829	NM_033656:5-7:17886,NM_018963:5-7:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176148:v1	chr21	-	40668191	40668289	40667669	40667829	40665737	40665958	NM_033656:6-8:17886,NM_018963:6-8:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176149:v1	chr21	-	40667669	40667829	40665737	40665958	40652074	40652174	NM_033656:7-9:17886,NM_018963:7-9:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176150:v1	chr21	-	40665737	40665958	40652074	40652174	40650669	40650739	NM_033656:8-10:17886,NM_018963:8-10:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176151:v1	chr21	-	40652074	40652174	40650669	40650739	40649177	40649277	NM_033656:9-11:17886,NM_018963:9-11:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176152:v1	chr21	-	40650669	40650739	40649177	40649277	40648099	40648139	NM_033656:10-12:17886,NM_018963:10-12:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176153:v1	chr21	-	40649177	40649277	40648099	40648139	40646300	40646398	NM_033656:11-13:17886,NM_018963:11-13:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176154:v1	chr21	-	40648099	40648139	40646300	40646398	40642209	40642359	NM_033656:12-14:17886,NM_018963:12-14:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176155:v1	chr21	-	40646300	40646398	40642209	40642359	40641825	40641959	NM_033656:13-15:17886,NM_018963:13-15:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176156:v1	chr21	-	40642209	40642359	40641825	40641959	40636817	40636945	NM_033656:14-16:17886,NM_018963:14-16:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176157:v1	chr21	-	40641825	40641959	40636817	40636945	40636386	40636611	NM_033656:15-17:17886,NM_018963:15-17:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176158:v1	chr21	-	40636817	40636945	40636386	40636611	40630413	40630598	NM_033656:16-18:17886,NM_018963:16-18:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176159:v1	chr21	-	40636386	40636611	40630413	40630598	40627571	40627754	NM_033656:17-19:17886,NM_018963:17-19:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176160:v1	chr21	-	40630413	40630598	40627571	40627754	40622722	40622815	NM_033656:18-20:17886,NM_018963:18-20:8806,	BRWD1,
chr21:-:BRWD1:RefSeq_tri176161:v1	chr21	-	40627571	40627754	40622722	40622815	40619627	40619758	NM_033656:19-21:17886,NM_018963:19-21:8806,	BRWD1,
